11,1960,赤組,3,石井 好子,黒いオルフェ
11,1960,赤組,5,コロムビア・ローズ,新調深川節
11,1960,赤組,9,奈良 光枝,ばら色の雲にのせて
11,1960,赤組,6,宮城 まり子,陽気な水兵さん
11,1960,赤組,7,ペギー葉山,マンマ
11,1960,赤組,4,楠 トシエ,駄目デス
11,1960,赤組,4,島倉 千代子,他国の雨
11,1960,白組,4,若山 彰,さいはての岬
11,1960,白組,8,笈田 敏夫,スター・ダスト
11,1960,白組,1,橋 幸夫,潮来笠
11,1960,白組,6,高 英男,ロマンス
11,1960,白組,3,青木 洸一,オーロラ鷗
11,1960,白組,5,旗 照夫,カリーナ
11,1960,白組,3,三船 浩,サワーグラスの哀愁
11,1960,白組,1,平尾 昌章,ミヨちゃん
11,1960,白組,9,伊藤 久男,山のけむり
11,1960,白組,2,水原 弘,恋のカクテル
11,1960,白組,2,和田弘とマヒナスターズ,お百度こいさん
11,1960,白組,4,フランク永井,東京カチート
11,1960,白組,1,ミッキー・カーチス,恋の片道切符
11,1960,白組,6,春日 八郎,山の吊橋
11,1960,白組,2,森繁 久彌,フラメンコ・ソーラン節
11,1960,白組,1,守屋 浩,僕は泣いちっち
11,1960,白組,1,アイ・ジョージ,マラゲーニア
11,1960,白組,3,神戸 一郎,赤い夕陽が沈む頃
11,1960,白組,10,林 伊佐緒,山男の歌
11,1960,白組,3,ダーク・ダックス,すずらん
11,1960,白組,6,芦野 宏,幸福を売る男
11,1960,白組,5,三浦 洸一,流転
11,1960,白組,5,若原 一郎,ながれ雲
11,1960,白組,5,藤島 桓夫,月の法善寺横丁
11,1960,白組,3,フランキー堺,悲しきインディアン
11,1960,白組,3,三波 春夫,忠治流転笠
11,1960,白組,5,三橋 美智也,達者でナ
12,1961,赤組,4,朝丘 雪路,チャチャで飲みましょう
12,1961,赤組,4,藤本 二三代,花のマーブル通り
12,1961,赤組,6,中原 美紗緒,ボーイ・ハント
12,1961,赤組,4,水谷 良重,ペピート
12,1961,赤組,5,雪村 いづみ,マック・ザ・ナイフ
12,1961,赤組,5,松山 恵子,恋の三度笠
12,1961,赤組,4,石井 好子,鐘よ鳴れ
12,1961,赤組,1,西田 佐知子,コーヒー・ルンバ
12,1961,赤組,1,こまどり姉妹,姉妹酒場
12,1961,赤組,2,花村 菊江,木曾の花嫁さん
12,1961,赤組,2,松尾 和子,再会
12,1961,赤組,8,ペギー葉山,ブリア
12,1961,赤組,9,江利 チエミ,スワニー
12,1961,赤組,6,美空 ひばり,ひばりの渡り鳥だよ
12,1961,赤組,7,宮城 まり子,まり太郎の歌
12,1961,赤組,5,藤沢 嵐子,さらば草原よ
12,1961,赤組,1,寿美 花代,ジャズ・バンド
12,1961,赤組,2,神楽坂 浮子,東京の下町娘
12,1961,赤組,3,ザ・ピーナッツ,スク・スク
12,1961,赤組,8,淡谷 のり子,マリア・ラオ
12,1961,赤組,1,坂本 スミ子,アロロコ
12,1961,赤組,5,楠 トシエ,石松金毘羅道中
12,1961,赤組,2,森山 加代子,シンデレラ
12,1961,赤組,7,越路 吹雪,ラストダンスは私に
12,1961,赤組,5,島倉 千代子,襟裳岬
12,1961,白組,4,神戸 一郎,東京ラプソディー
12,1961,白組,6,藤島 桓夫,波止場気質
12,1961,白組,7,芦野 宏,カナダ旅行
12,1961,白組,2,守屋 宏,月のエレジー
12,1961,白組,2,アイ・ジョージ,硝子のジョニー
